deg_1_7,deg_1_7-href,thumb-src,alexander_polynomial,conway_polynomial,gauss_code,jones_polynomial
10_11,http://katlas.org/wiki/10_11,,-4 t^2+11 t-13+11 t^{-1} -4 t^{-2},,,
10_11,http://katlas.org/wiki/10_11,,,-4 z^4-5 z^2+1,,
10_11,http://katlas.org/wiki/10_11,,,,"-1, 6, -4, 5, -3, 1, -7, 9, -8, 10, -2, 3, -5, 4, -6, 2, -10, 7, -9, 8",
10_11,http://katlas.org/wiki/10_11,,,,,q^3-q^2+3 q-5+6 q^{-1} -7 q^{-2} +7 q^{-3} -6 q^{-4} +4 q^{-5} -2 q^{-6} + q^{-7}
10_10,http://katlas.org/wiki/10_10,/w/images/8/8c/10_10.gif,,,,
10_10,http://katlas.org/wiki/10_10,,3 t^2-11 t+17-11 t^{-1} +3 t^{-2},,,
10_10,http://katlas.org/wiki/10_10,,,3 z^4+z^2+1,,
10_10,http://katlas.org/wiki/10_10,,,,"-1, 10, -2, 1, -4, 5, -6, 9, -7, 8, -10, 2, -3, 4, -8, 7, -9, 6, -5, 3",
10_10,http://katlas.org/wiki/10_10,,,,,-q^7+2 q^6-3 q^5+5 q^4-6 q^3+7 q^2-7 q+6-4 q^{-1} +3 q^{-2} - q^{-3}
10_9,http://katlas.org/wiki/10_9,/w/images/6/6e/10_9.gif,,,,
10_9,http://katlas.org/wiki/10_9,,-t^4+3 t^3-5 t^2+7 t-7+7 t^{-1} -5 t^{-2} +3 t^{-3} - t^{-4},,,
10_9,http://katlas.org/wiki/10_9,,,-z^8-5 z^6-7 z^4-2 z^2+1,,
10_9,http://katlas.org/wiki/10_9,,,,"1, -4, 3, -6, 5, -1, 2, -9, 7, -10, 8, -3, 6, -5, 4, -2, 9, -7, 10, -8",
10_9,http://katlas.org/wiki/10_9,,,,,q^7-2 q^6+3 q^5-5 q^4+6 q^3-6 q^2+6 q-4+3 q^{-1} -2 q^{-2} + q^{-3}
10_8,http://katlas.org/wiki/10_8,/w/images/8/89/10_8.gif,,,,
10_8,http://katlas.org/wiki/10_8,,-2 t^3+5 t^2-5 t+5-5 t^{-1} +5 t^{-2} -2 t^{-3},,,
10_8,http://katlas.org/wiki/10_8,,,-2 z^6-7 z^4-3 z^2+1,,
10_8,http://katlas.org/wiki/10_8,,,,"-1, 6, -4, 5, -3, 1, -2, 9, -7, 10, -8, 3, -5, 4, -6, 2, -9, 7, -10, 8",
10_8,http://katlas.org/wiki/10_8,,,,,q^2-q+2-3 q^{-1} +4 q^{-2} -4 q^{-3} +4 q^{-4} -4 q^{-5} +3 q^{-6} -2 q^{-7} + q^{-8}
10_7,http://katlas.org/wiki/10_7,/w/images/6/62/10_7.gif,,,,
10_7,http://katlas.org/wiki/10_7,,-3 t^2+11 t-15+11 t^{-1} -3 t^{-2},,,
10_7,http://katlas.org/wiki/10_7,,,-3 z^4-z^2+1,,
10_7,http://katlas.org/wiki/10_7,,,,"-1, 4, -3, 1, -2, 6, -7, 10, -8, 9, -5, 3, -4, 2, -9, 8, -10, 7, -6, 5",
10_7,http://katlas.org/wiki/10_7,,,,,q-2+4 q^{-1} -5 q^{-2} +7 q^{-3} -7 q^{-4} +6 q^{-5} -5 q^{-6} +3 q^{-7} -2 q^{-8} + q^{-9}
10_6,http://katlas.org/wiki/10_6,/w/images/2/20/10_6.gif,,,,
10_6,http://katlas.org/wiki/10_6,,-2 t^3+6 t^2-7 t+7-7 t^{-1} +6 t^{-2} -2 t^{-3},,,
10_6,http://katlas.org/wiki/10_6,,,-2 z^6-6 z^4-z^2+1,,
10_6,http://katlas.org/wiki/10_6,,,,"-1, 4, -3, 1, -5, 8, -6, 9, -7, 10, -2, 3, -4, 2, -10, 5, -8, 6, -9, 7",
10_6,http://katlas.org/wiki/10_6,,,,,1- q^{-1} +3 q^{-2} -4 q^{-3} +5 q^{-4} -6 q^{-5} +6 q^{-6} -5 q^{-7} +3 q^{-8} -2 q^{-9} + q^{-10}
10_5,http://katlas.org/wiki/10_5,/w/images/7/75/10_5.gif,,,,
10_5,http://katlas.org/wiki/10_5,,t^4-3 t^3+5 t^2-5 t+5-5 t^{-1} +5 t^{-2} -3 t^{-3} + t^{-4},,,
10_5,http://katlas.org/wiki/10_5,,,z^8+5 z^6+7 z^4+4 z^2+1,,
10_5,http://katlas.org/wiki/10_5,,,,"-1, 10, -2, 1, -4, 7, -5, 8, -6, 9, -10, 2, -3, 4, -7, 5, -8, 6, -9, 3",
10_5,http://katlas.org/wiki/10_5,,,,,-q^9+2 q^8-3 q^7+4 q^6-5 q^5+5 q^4-4 q^3+4 q^2-2 q+2- q^{-1}
10_4,http://katlas.org/wiki/10_4,/w/images/c/c3/10_4.gif,,,,
10_4,http://katlas.org/wiki/10_4,,-3 t^2+7 t-7+7 t^{-1} -3 t^{-2},,,
10_4,http://katlas.org/wiki/10_4,,,-3 z^4-5 z^2+1,,
10_4,http://katlas.org/wiki/10_4,,,,"1, -4, 3, -8, 5, -1, 6, -10, 7, -9, 2, -3, 8, -5, 4, -2, 9, -7, 10, -6",
10_4,http://katlas.org/wiki/10_4,,,,,q^5-q^4+2 q^3-3 q^2+3 q-4+4 q^{-1} -3 q^{-2} +3 q^{-3} -2 q^{-4} + q^{-5}
10_3,http://katlas.org/wiki/10_3,/w/images/7/76/10_3.gif,,,,
10_3,http://katlas.org/wiki/10_3,,-6 t+13-6 t^{-1},,,
10_3,http://katlas.org/wiki/10_3,,,1-6 z^2,,
10_3,http://katlas.org/wiki/10_3,,,,"-1, 6, -4, 5, -3, 1, -7, 10, -8, 9, -2, 3, -5, 4, -6, 2, -9, 8, -10, 7",
10_3,http://katlas.org/wiki/10_3,,,,,q^4-q^3+2 q^2-3 q+4-4 q^{-1} +3 q^{-2} -3 q^{-3} +2 q^{-4} - q^{-5} + q^{-6}
10_2,http://katlas.org/wiki/10_2,/w/images/1/16/10_2.gif,,,,
10_2,http://katlas.org/wiki/10_2,,-t^4+3 t^3-3 t^2+3 t-3+3 t^{-1} -3 t^{-2} +3 t^{-3} - t^{-4},,,
10_2,http://katlas.org/wiki/10_2,,,-z^8-5 z^6-5 z^4+2 z^2+1,,
10_2,http://katlas.org/wiki/10_2,,,,"-1, 4, -3, 1, -2, 8, -5, 9, -6, 10, -7, 3, -4, 2, -8, 5, -9, 6, -10, 7",
10_2,http://katlas.org/wiki/10_2,,,,,q^{-1} - q^{-2} +2 q^{-3} -2 q^{-4} +3 q^{-5} -3 q^{-6} +3 q^{-7} -3 q^{-8} +2 q^{-9} -2 q^{-10} + q^{-11}
10_1,http://katlas.org/wiki/10_1,/w/images/1/13/10_1.gif,,,,
10_1,http://katlas.org/wiki/10_1,,-4 t+9-4 t^{-1},,,
10_1,http://katlas.org/wiki/10_1,,,1-4 z^2,,
10_1,http://katlas.org/wiki/10_1,,,,"-1, 4, -3, 1, -5, 10, -6, 9, -7, 8, -2, 3, -4, 2, -8, 7, -9, 6, -10, 5",
10_1,http://katlas.org/wiki/10_1,,,,,q^2-q+2-2 q^{-1} +2 q^{-2} -2 q^{-3} +2 q^{-4} -2 q^{-5} + q^{-6} - q^{-7} + q^{-8}
9_49,http://katlas.org/wiki/9_49,/w/images/6/64/9_49.gif,,,,
9_49,http://katlas.org/wiki/9_49,,3 t^2-6 t+7-6 t^{-1} +3 t^{-2},,,
9_49,http://katlas.org/wiki/9_49,,,3 z^4+6 z^2+1,,
9_49,http://katlas.org/wiki/9_49,,,,"1, 5, -4, 6, -3, -1, 2, 7, -8, 4, -5, -2, 9, 3, -6, 8, -7, -9",
9_49,http://katlas.org/wiki/9_49,,,,,-2 q^9+3 q^8-4 q^7+5 q^6-4 q^5+4 q^4-2 q^3+q^2
9_48,http://katlas.org/wiki/9_48,/w/images/e/ed/9_48.gif,,,,
9_48,http://katlas.org/wiki/9_48,,-t^2+7 t-11+7 t^{-1} - t^{-2},,,
9_48,http://katlas.org/wiki/9_48,,,-z^4+3 z^2+1,,
9_48,http://katlas.org/wiki/9_48,,,,"-1, 4, -3, 1, 5, -6, 2, 9, -8, 3, -4, -2, 6, -5, -7, 8, -9, 7",
9_48,http://katlas.org/wiki/9_48,,,,,-2 q^6+3 q^5-4 q^4+6 q^3-4 q^2+4 q-3+ q^{-1}
9_47,http://katlas.org/wiki/9_47,/w/images/e/e6/9_47.gif,,,,
9_47,http://katlas.org/wiki/9_47,,t^3-4 t^2+6 t-5+6 t^{-1} -4 t^{-2} + t^{-3},,,
9_47,http://katlas.org/wiki/9_47,,,z^6+2 z^4-z^2+1,,
9_47,http://katlas.org/wiki/9_47,,,,"1, -4, 3, -7, 6, -1, 2, -3, 5, -6, -8, 9, 7, -5, 4, -2, -9, 8",
9_47,http://katlas.org/wiki/9_47,,,,,2 q^5-4 q^4+4 q^3-5 q^2+5 q-3+3 q^{-1} - q^{-2}
9_46,http://katlas.org/wiki/9_46,/w/images/8/8a/9_46.gif,,,,
9_46,http://katlas.org/wiki/9_46,,-2 t+5-2 t^{-1},,,
9_46,http://katlas.org/wiki/9_46,,,1-2 z^2,,
9_46,http://katlas.org/wiki/9_46,,,,"1, -4, 3, -1, -5, 6, -2, 9, -8, -3, 4, 2, -6, 5, -7, 8, -9, 7",
9_46,http://katlas.org/wiki/9_46,,,,,2- q^{-1} + q^{-2} -2 q^{-3} + q^{-4} - q^{-5} + q^{-6}
9_45,http://katlas.org/wiki/9_45,/w/images/f/fe/9_45.gif,,,,
9_45,http://katlas.org/wiki/9_45,,-t^2+6 t-9+6 t^{-1} - t^{-2},,,
9_45,http://katlas.org/wiki/9_45,,,-z^4+2 z^2+1,,
9_45,http://katlas.org/wiki/9_45,,,,"1, -4, 3, -1, 2, 9, -5, -3, 4, -2, 7, -8, -9, 5, 6, -7, 8, -6",
9_45,http://katlas.org/wiki/9_45,,,,,2 q^{-1} -3 q^{-2} +4 q^{-3} -4 q^{-4} +4 q^{-5} -3 q^{-6} +2 q^{-7} - q^{-8}
9_44,http://katlas.org/wiki/9_44,/w/images/b/bf/9_44.gif,,,,
9_44,http://katlas.org/wiki/9_44,,t^2-4 t+7-4 t^{-1} + t^{-2},,,
9_44,http://katlas.org/wiki/9_44,,,z^4+1,,
9_44,http://katlas.org/wiki/9_44,,,,"-1, 4, -3, 1, -2, -9, 5, 3, -4, 2, 7, -8, 9, -5, 6, -7, 8, -6",
9_44,http://katlas.org/wiki/9_44,,,,,q^2-2 q+3-3 q^{-1} +3 q^{-2} -2 q^{-3} +2 q^{-4} - q^{-5}
9_43,http://katlas.org/wiki/9_43,/w/images/9/97/9_43.gif,,,,
9_43,http://katlas.org/wiki/9_43,,-t^3+3 t^2-2 t+1-2 t^{-1} +3 t^{-2} - t^{-3},,,
9_43,http://katlas.org/wiki/9_43,,,-z^6-3 z^4+z^2+1,,
9_43,http://katlas.org/wiki/9_43,,,,"1, -4, 3, -1, 2, -9, 5, -3, 4, -2, -7, 8, 9, -5, -6, 7, -8, 6",
9_43,http://katlas.org/wiki/9_43,,,,,-q^7+2 q^6-2 q^5+2 q^4-2 q^3+2 q^2-q+1
9_42,http://katlas.org/wiki/9_42,/w/images/e/ed/9_42.gif,,,,
9_42,http://katlas.org/wiki/9_42,,-t^2+2 t-1+2 t^{-1} - t^{-2},,,
9_42,http://katlas.org/wiki/9_42,,,-z^4-2 z^2+1,,
9_42,http://katlas.org/wiki/9_42,,,,"-1, 4, -3, 1, -2, -7, 6, 3, -4, 2, 5, -9, 8, -6, 7, -5, 9, -8",
9_42,http://katlas.org/wiki/9_42,,,,,q^3-q^2+q-1+ q^{-1} - q^{-2} + q^{-3}
9_41,http://katlas.org/wiki/9_41,/w/images/8/8e/9_41.gif,,,,
9_41,http://katlas.org/wiki/9_41,,3 t^2-12 t+19-12 t^{-1} +3 t^{-2},,,
9_41,http://katlas.org/wiki/9_41,,,3 z^4+1,,
9_41,http://katlas.org/wiki/9_41,,,,"1, -5, 4, -6, 3, -1, 2, -7, 8, -4, 5, -2, 9, -3, 6, -8, 7, -9",
9_41,http://katlas.org/wiki/9_41,,,,,-q^3+3 q^2-5 q+8-8 q^{-1} +8 q^{-2} -7 q^{-3} +5 q^{-4} -3 q^{-5} + q^{-6}
9_40,http://katlas.org/wiki/9_40,/w/images/3/3c/9_40.gif,,,,
9_40,http://katlas.org/wiki/9_40,,t^3-7 t^2+18 t-23+18 t^{-1} -7 t^{-2} + t^{-3},,,
9_40,http://katlas.org/wiki/9_40,,,z^6-z^4-z^2+1,,
9_40,http://katlas.org/wiki/9_40,,,,"-1, 4, -6, 7, -3, 1, -2, 8, -7, 5, -4, 2, -9, 3, -5, 6, -8, 9",
9_40,http://katlas.org/wiki/9_40,,,,,-q^2+5 q-8+11 q^{-1} -13 q^{-2} +13 q^{-3} -11 q^{-4} +8 q^{-5} -4 q^{-6} + q^{-7}
9_39,http://katlas.org/wiki/9_39,/w/images/8/8b/9_39.gif,,,,
9_39,http://katlas.org/wiki/9_39,,-3 t^2+14 t-21+14 t^{-1} -3 t^{-2},,,
9_39,http://katlas.org/wiki/9_39,,,-3 z^4+2 z^2+1,,
9_39,http://katlas.org/wiki/9_39,,,,"-1, 8, -2, 7, -6, 1, -3, 9, -5, 2, -8, 4, -9, 6, -7, 5, -4, 3",
9_39,http://katlas.org/wiki/9_39,,,,,-q^8+3 q^7-6 q^6+8 q^5-9 q^4+10 q^3-8 q^2+6 q-3+ q^{-1}
9_38,http://katlas.org/wiki/9_38,/w/images/f/f6/9_38.gif,,,,
9_38,http://katlas.org/wiki/9_38,,5 t^2-14 t+19-14 t^{-1} +5 t^{-2},,,
9_38,http://katlas.org/wiki/9_38,,,5 z^4+6 z^2+1,,
9_38,http://katlas.org/wiki/9_38,,,,"-1, 9, -5, 6, -2, 1, -3, 4, -6, 5, -8, 7, -9, 2, -4, 8, -7, 3",
9_38,http://katlas.org/wiki/9_38,,,,,q^{-2} -3 q^{-3} +7 q^{-4} -8 q^{-5} +10 q^{-6} -10 q^{-7} +8 q^{-8} -6 q^{-9} +3 q^{-10} - q^{-11}
9_37,http://katlas.org/wiki/9_37,/w/images/c/c7/9_37.gif,,,,
9_37,http://katlas.org/wiki/9_37,,2 t^2-11 t+19-11 t^{-1} +2 t^{-2},,,
9_37,http://katlas.org/wiki/9_37,,,2 z^4-3 z^2+1,,
9_37,http://katlas.org/wiki/9_37,,,,"-1, 4, -3, 1, -5, 6, -2, 9, -8, 3, -4, 2, -6, 5, -7, 8, -9, 7",
9_37,http://katlas.org/wiki/9_37,,,,,q^4-2 q^3+5 q^2-7 q+7-8 q^{-1} +7 q^{-2} -4 q^{-3} +3 q^{-4} - q^{-5}
9_36,http://katlas.org/wiki/9_36,/w/images/f/fd/9_36.gif,,,,
9_36,http://katlas.org/wiki/9_36,,-t^3+5 t^2-8 t+9-8 t^{-1} +5 t^{-2} - t^{-3},,,
9_36,http://katlas.org/wiki/9_36,,,-z^6-z^4+3 z^2+1,,
9_36,http://katlas.org/wiki/9_36,,,,"-1, 4, -3, 1, -6, 7, -2, 3, -4, 2, -5, 9, -8, 6, -7, 5, -9, 8",
9_36,http://katlas.org/wiki/9_36,,,,,-q^9+2 q^8-4 q^7+6 q^6-6 q^5+6 q^4-5 q^3+4 q^2-2 q+1
9_35,http://katlas.org/wiki/9_35,/w/images/5/5a/9_35.gif,,,,
9_35,http://katlas.org/wiki/9_35,,7 t-13+7 t^{-1},,,
9_35,http://katlas.org/wiki/9_35,,,7 z^2+1,,
9_35,http://katlas.org/wiki/9_35,,,,"-1, 7, -8, 9, -3, 5, -2, 1, -4, 6, -9, 8, -7, 2, -5, 3, -6, 4",
9_35,http://katlas.org/wiki/9_35,,,,,q^{-1} -2 q^{-2} +3 q^{-3} -4 q^{-4} +5 q^{-5} -3 q^{-6} +4 q^{-7} -3 q^{-8} + q^{-9} - q^{-10}
9_34,http://katlas.org/wiki/9_34,/w/images/5/51/9_34.gif,,,,
9_34,http://katlas.org/wiki/9_34,,-t^3+6 t^2-16 t+23-16 t^{-1} +6 t^{-2} - t^{-3},,,
9_34,http://katlas.org/wiki/9_34,,,-z^6-z^2+1,,
9_34,http://katlas.org/wiki/9_34,,,,"1, -4, 3, -7, 6, -1, 2, -3, 5, -6, 8, -9, 7, -5, 4, -2, 9, -8",
9_34,http://katlas.org/wiki/9_34,,,,,q^4-4 q^3+8 q^2-10 q+12-12 q^{-1} +10 q^{-2} -7 q^{-3} +4 q^{-4} - q^{-5}
9_33,http://katlas.org/wiki/9_33,/w/images/4/42/9_33.gif,,,,
9_33,http://katlas.org/wiki/9_33,,-t^3+6 t^2-14 t+19-14 t^{-1} +6 t^{-2} - t^{-3},,,
9_33,http://katlas.org/wiki/9_33,,,-z^6+z^2+1,,
9_33,http://katlas.org/wiki/9_33,,,,"1, -4, 3, -1, 6, -7, 2, -3, 4, -9, 8, -2, 5, -6, 9, -8, 7, -5",
9_33,http://katlas.org/wiki/9_33,,,,,q^4-4 q^3+7 q^2-9 q+11-10 q^{-1} +9 q^{-2} -6 q^{-3} +3 q^{-4} - q^{-5}
9_32,http://katlas.org/wiki/9_32,/w/images/a/ad/9_32.gif,,,,
9_32,http://katlas.org/wiki/9_32,,t^3-6 t^2+14 t-17+14 t^{-1} -6 t^{-2} + t^{-3},,,
9_32,http://katlas.org/wiki/9_32,,,z^6-z^2+1,,
9_32,http://katlas.org/wiki/9_32,,,,"-1, 4, -3, 1, -7, 9, -5, 3, -4, 6, -8, 7, -2, 5, -6, 8, -9, 2",
9_32,http://katlas.org/wiki/9_32,,,,,q^7-3 q^6+6 q^5-9 q^4+10 q^3-10 q^2+9 q-6+4 q^{-1} - q^{-2}
9_31,http://katlas.org/wiki/9_31,/w/images/e/e0/9_31.gif,,,,
9_31,http://katlas.org/wiki/9_31,,t^3-5 t^2+13 t-17+13 t^{-1} -5 t^{-2} + t^{-3},,,
9_31,http://katlas.org/wiki/9_31,,,z^6+z^4+2 z^2+1,,
9_31,http://katlas.org/wiki/9_31,,,,"-1, 9, -2, 1, -4, 5, -6, 8, -9, 2, -3, 4, -7, 6, -8, 7, -5, 3",
9_31,http://katlas.org/wiki/9_31,,,,,-q^2+3 q-5+8 q^{-1} -9 q^{-2} +10 q^{-3} -8 q^{-4} +6 q^{-5} -4 q^{-6} + q^{-7}
9_30,http://katlas.org/wiki/9_30,/w/images/0/09/9_30.gif,,,,
9_30,http://katlas.org/wiki/9_30,,-t^3+5 t^2-12 t+17-12 t^{-1} +5 t^{-2} - t^{-3},,,
9_30,http://katlas.org/wiki/9_30,,,-z^6-z^4-z^2+1,,
9_30,http://katlas.org/wiki/9_30,,,,"1, -4, 3, -1, 2, -9, 5, -3, 4, -2, 7, -8, 9, -5, 6, -7, 8, -6",
9_30,http://katlas.org/wiki/9_30,,,,,q^4-3 q^3+6 q^2-8 q+9-9 q^{-1} +8 q^{-2} -5 q^{-3} +3 q^{-4} - q^{-5}
9_29,http://katlas.org/wiki/9_29,/w/images/b/b7/9_29.gif,,,,
9_29,http://katlas.org/wiki/9_29,,t^3-5 t^2+12 t-15+12 t^{-1} -5 t^{-2} + t^{-3},,,
9_29,http://katlas.org/wiki/9_29,,,z^6+z^4+z^2+1,,
9_29,http://katlas.org/wiki/9_29,,,,"1, -4, 3, -7, 5, -1, 6, -9, 7, -3, 2, -8, 9, -5, 4, -2, 8, -6",
9_29,http://katlas.org/wiki/9_29,,,,,q^3-3 q^2+5 q-7+9 q^{-1} -8 q^{-2} +8 q^{-3} -6 q^{-4} +3 q^{-5} - q^{-6}
9_28,http://katlas.org/wiki/9_28,/w/images/6/65/9_28.gif,,,,
9_28,http://katlas.org/wiki/9_28,,t^3-5 t^2+12 t-15+12 t^{-1} -5 t^{-2} + t^{-3},,,
9_28,http://katlas.org/wiki/9_28,,,z^6+z^4+z^2+1,,
9_28,http://katlas.org/wiki/9_28,,,,"-1, 9, -2, 1, -4, 5, -9, 2, -7, 8, -3, 4, -5, 3, -6, 7, -8, 6",
9_28,http://katlas.org/wiki/9_28,,,,,-q^2+3 q-5+8 q^{-1} -8 q^{-2} +9 q^{-3} -8 q^{-4} +5 q^{-5} -3 q^{-6} + q^{-7}
9_27,http://katlas.org/wiki/9_27,/w/images/c/cb/9_27.gif,,,,
9_27,http://katlas.org/wiki/9_27,,-t^3+5 t^2-11 t+15-11 t^{-1} +5 t^{-2} - t^{-3},,,
9_27,http://katlas.org/wiki/9_27,,,-z^6-z^4+1,,
9_27,http://katlas.org/wiki/9_27,,,,"-1, 9, -2, 1, -4, 7, -6, 8, -9, 2, -3, 4, -5, 6, -7, 5, -8, 3",
9_27,http://katlas.org/wiki/9_27,,,,,q^4-3 q^3+5 q^2-7 q+9-8 q^{-1} +7 q^{-2} -5 q^{-3} +3 q^{-4} - q^{-5}
9_26,http://katlas.org/wiki/9_26,/w/images/e/eb/9_26.gif,,,,
9_26,http://katlas.org/wiki/9_26,,t^3-5 t^2+11 t-13+11 t^{-1} -5 t^{-2} + t^{-3},,,
9_26,http://katlas.org/wiki/9_26,,,z^6+z^4+1,,
9_26,http://katlas.org/wiki/9_26,,,,"-1, 4, -3, 1, -2, 7, -6, 9, -8, 3, -4, 2, -5, 6, -9, 8, -7, 5",
9_26,http://katlas.org/wiki/9_26,,,,,q^7-3 q^6+5 q^5-7 q^4+8 q^3-8 q^2+7 q-4+3 q^{-1} - q^{-2}
9_25,http://katlas.org/wiki/9_25,/w/images/c/cc/9_25.gif,,,,
9_25,http://katlas.org/wiki/9_25,,-3 t^2+12 t-17+12 t^{-1} -3 t^{-2},,,
9_25,http://katlas.org/wiki/9_25,,,1-3 z^4,,
9_25,http://katlas.org/wiki/9_25,,,,"-1, 9, -2, 1, -3, 8, -9, 2, -4, 7, -8, 3, -5, 6, -7, 4, -6, 5",
9_25,http://katlas.org/wiki/9_25,,,,,q-2+5 q^{-1} -7 q^{-2} +8 q^{-3} -8 q^{-4} +7 q^{-5} -5 q^{-6} +3 q^{-7} - q^{-8}
9_24,http://katlas.org/wiki/9_24,/w/images/4/46/9_24.gif,,,,
9_24,http://katlas.org/wiki/9_24,,-t^3+5 t^2-10 t+13-10 t^{-1} +5 t^{-2} - t^{-3},,,
9_24,http://katlas.org/wiki/9_24,,,-z^6-z^4+z^2+1,,
9_24,http://katlas.org/wiki/9_24,,,,"-1, 9, -2, 1, -3, 8, -9, 2, -4, 6, -5, 7, -8, 3, -7, 4, -6, 5",
9_24,http://katlas.org/wiki/9_24,,,,,q^4-3 q^3+5 q^2-7 q+8-7 q^{-1} +7 q^{-2} -4 q^{-3} +2 q^{-4} - q^{-5}
9_23,http://katlas.org/wiki/9_23,/w/images/e/e6/9_23.gif,,,,
9_23,http://katlas.org/wiki/9_23,,4 t^2-11 t+15-11 t^{-1} +4 t^{-2},,,
9_23,http://katlas.org/wiki/9_23,,,4 z^4+5 z^2+1,,
9_23,http://katlas.org/wiki/9_23,,,,"-1, 9, -2, 1, -3, 7, -4, 8, -9, 2, -8, 3, -5, 6, -7, 4, -6, 5",
9_23,http://katlas.org/wiki/9_23,,,,,q^{-2} -2 q^{-3} +5 q^{-4} -6 q^{-5} +8 q^{-6} -8 q^{-7} +6 q^{-8} -5 q^{-9} +3 q^{-10} - q^{-11}
9_22,http://katlas.org/wiki/9_22,/w/images/6/61/9_22.gif,,,,
9_22,http://katlas.org/wiki/9_22,,t^3-5 t^2+10 t-11+10 t^{-1} -5 t^{-2} + t^{-3},,,
9_22,http://katlas.org/wiki/9_22,,,z^6+z^4-z^2+1,,
9_22,http://katlas.org/wiki/9_22,,,,"1, -4, 3, -1, 2, -7, 6, -3, 4, -2, 5, -9, 8, -6, 7, -5, 9, -8",
9_22,http://katlas.org/wiki/9_22,,,,,-q^6+3 q^5-5 q^4+7 q^3-7 q^2+7 q-6+4 q^{-1} -2 q^{-2} + q^{-3}
9_21,http://katlas.org/wiki/9_21,/w/images/3/38/9_21.gif,,,,
9_21,http://katlas.org/wiki/9_21,,-2 t^2+11 t-17+11 t^{-1} -2 t^{-2},,,
9_21,http://katlas.org/wiki/9_21,,,-2 z^4+3 z^2+1,,
9_21,http://katlas.org/wiki/9_21,,,,"-1, 4, -3, 1, -6, 7, -8, 9, -2, 3, -4, 2, -5, 6, -9, 8, -7, 5",
9_21,http://katlas.org/wiki/9_21,,,,,-q^8+2 q^7-4 q^6+6 q^5-7 q^4+8 q^3-6 q^2+5 q-3+ q^{-1}
9_20,http://katlas.org/wiki/9_20,/w/images/7/79/9_20.gif,,,,
9_20,http://katlas.org/wiki/9_20,,-t^3+5 t^2-9 t+11-9 t^{-1} +5 t^{-2} - t^{-3},,,
9_20,http://katlas.org/wiki/9_20,,,-z^6-z^4+2 z^2+1,,
9_20,http://katlas.org/wiki/9_20,,,,"-1, 9, -2, 1, -3, 6, -4, 8, -9, 2, -5, 7, -8, 3, -6, 4, -7, 5",
9_20,http://katlas.org/wiki/9_20,,,,,1-2 q^{-1} +4 q^{-2} -5 q^{-3} +7 q^{-4} -7 q^{-5} +6 q^{-6} -5 q^{-7} +3 q^{-8} - q^{-9}
9_19,http://katlas.org/wiki/9_19,/w/images/f/f9/9_19.gif,,,,
9_19,http://katlas.org/wiki/9_19,,2 t^2-10 t+17-10 t^{-1} +2 t^{-2},,,
9_19,http://katlas.org/wiki/9_19,,,2 z^4-2 z^2+1,,
9_19,http://katlas.org/wiki/9_19,,,,"-1, 4, -3, 1, -2, 7, -6, 3, -4, 2, -8, 9, -5, 6, -7, 5, -9, 8",
9_19,http://katlas.org/wiki/9_19,,,,,q^4-2 q^3+4 q^2-6 q+7-7 q^{-1} +6 q^{-2} -4 q^{-3} +3 q^{-4} - q^{-5}
9_18,http://katlas.org/wiki/9_18,/w/images/9/98/9_18.gif,,,,
9_18,http://katlas.org/wiki/9_18,,4 t^2-10 t+13-10 t^{-1} +4 t^{-2},,,
9_18,http://katlas.org/wiki/9_18,,,4 z^4+6 z^2+1,,
9_18,http://katlas.org/wiki/9_18,,,,"-1, 9, -2, 1, -3, 5, -6, 7, -4, 8, -9, 2, -8, 3, -7, 6, -5, 4",
9_18,http://katlas.org/wiki/9_18,,,,,q^{-2} -2 q^{-3} +5 q^{-4} -6 q^{-5} +7 q^{-6} -7 q^{-7} +6 q^{-8} -4 q^{-9} +2 q^{-10} - q^{-11}
9_17,http://katlas.org/wiki/9_17,/w/images/5/53/9_17.gif,,,,
9_17,http://katlas.org/wiki/9_17,,t^3-5 t^2+9 t-9+9 t^{-1} -5 t^{-2} + t^{-3},,,
9_17,http://katlas.org/wiki/9_17,,,z^6+z^4-2 z^2+1,,
9_17,http://katlas.org/wiki/9_17,,,,"-1, 4, -3, 1, -2, 6, -5, 9, -8, 3, -4, 2, -6, 5, -7, 8, -9, 7",
9_17,http://katlas.org/wiki/9_17,,,,,q^3-2 q^2+4 q-5+6 q^{-1} -7 q^{-2} +6 q^{-3} -4 q^{-4} +3 q^{-5} - q^{-6}
9_16,http://katlas.org/wiki/9_16,/w/images/2/21/9_16.gif,,,,
9_16,http://katlas.org/wiki/9_16,,2 t^3-5 t^2+8 t-9+8 t^{-1} -5 t^{-2} +2 t^{-3},,,
9_16,http://katlas.org/wiki/9_16,,,2 z^6+7 z^4+6 z^2+1,,
9_16,http://katlas.org/wiki/9_16,,,,"1, -9, 2, -1, 3, -5, 4, -8, 7, -6, 9, -2, 8, -7, 6, -3, 5, -4",
9_16,http://katlas.org/wiki/9_16,,,,,-q^{12}+3 q^{11}-5 q^{10}+6 q^9-7 q^8+6 q^7-5 q^6+4 q^5-q^4+q^3
9_15,http://katlas.org/wiki/9_15,/w/images/4/4a/9_15.gif,,,,
9_15,http://katlas.org/wiki/9_15,,-2 t^2+10 t-15+10 t^{-1} -2 t^{-2},,,
9_15,http://katlas.org/wiki/9_15,,,-2 z^4+2 z^2+1,,
